time,open,high,low,close,tick_volume,spread,real_volume
2018-01-02 14:00:00,152.062,152.186,152.034,152.109,3444.0,20,0.0
2018-01-02 15:00:00,152.11,152.171,151.988,152.005,5555.0,20,0.0
2018-01-02 16:00:00,152.004,152.094,151.858,152.042,6303.0,20,0.0
2018-01-02 17:00:00,152.043,152.335,151.967,152.278,8140.0,20,0.0
2018-01-02 18:00:00,152.283,152.519,152.175,152.493,7332.0,20,0.0
2018-01-02 19:00:00,152.498,152.626,152.484,152.526,5839.0,20,0.0
2018-01-02 20:00:00,152.525,152.659,152.482,152.656,3464.0,20,0.0
2018-01-02 21:00:00,152.657,152.727,152.6,152.623,2808.0,20,0.0
2018-01-02 22:00:00,152.622,152.694,152.596,152.641,3929.0,20,0.0
2018-01-02 23:00:00,152.645,152.691,152.564,152.564,4054.0,22,0.0
2018-01-03 00:00:00,152.517,152.688,152.454,152.499,6978.0,37,0.0
2018-01-03 01:00:00,152.519,152.639,152.502,152.594,6777.0,20,0.0
2018-01-03 02:00:00,152.596,152.725,152.556,152.718,4674.0,20,0.0
2018-01-03 03:00:00,152.719,152.803,152.627,152.772,4913.0,20,0.0
2018-01-03 04:00:00,152.771,152.772,152.654,152.724,4058.0,20,0.0
2018-01-03 05:00:00,152.726,152.761,152.693,152.717,2882.0,20,0.0
2018-01-03 06:00:00,152.716,152.772,152.682,152.742,4009.0,20,0.0
2018-01-03 07:00:00,152.743,152.774,152.698,152.755,3514.0,20,0.0
2018-01-03 08:00:00,152.754,152.819,152.665,152.676,6824.0,20,0.0
2018-01-03 09:00:00,152.675,152.801,152.673,152.727,7766.0,20,0.0
2018-01-03 10:00:00,152.732,152.811,152.599,152.705,7758.0,20,0.0
2018-01-03 11:00:00,152.706,152.737,152.537,152.555,6576.0,20,0.0
2018-01-03 12:00:00,152.557,152.627,152.364,152.375,7471.0,20,0.0
2018-01-03 13:00:00,152.374,152.397,152.181,152.212,7247.0,20,0.0
2018-01-03 14:00:00,152.21,152.284,152.106,152.256,6539.0,20,0.0
2018-01-03 15:00:00,152.255,152.284,152.142,152.194,6739.0,20,0.0
2018-01-03 16:00:00,152.191,152.201,151.811,151.855,9085.0,20,0.0
2018-01-03 17:00:00,151.857,151.967,151.746,151.889,12190.0,20,0.0
2018-01-03 18:00:00,151.888,151.899,151.761,151.804,8302.0,20,0.0
2018-01-03 19:00:00,151.807,151.944,151.794,151.935,5128.0,20,0.0
2018-01-03 20:00:00,151.934,151.934,151.807,151.817,4821.0,20,0.0
2018-01-03 21:00:00,151.818,152.096,151.814,152.091,9337.0,20,0.0
2018-01-03 22:00:00,152.089,152.096,151.921,151.936,6042.0,20,0.0
2018-01-03 23:00:00,151.937,152.092,151.898,151.926,8974.0,20,0.0
2018-01-04 00:00:00,152.018,152.098,151.897,152.046,3764.0,22,0.0
2018-01-04 01:00:00,152.064,152.17,152.048,152.139,3898.0,20,0.0
2018-01-04 02:00:00,152.144,152.292,152.142,152.244,4626.0,20,0.0
2018-01-04 03:00:00,152.243,152.378,152.242,152.312,4342.0,20,0.0
2018-01-04 04:00:00,152.311,152.358,152.268,152.291,4469.0,20,0.0
2018-01-04 05:00:00,152.292,152.34,152.271,152.297,3010.0,20,0.0
2018-01-04 06:00:00,152.295,152.323,152.268,152.301,2805.0,20,0.0
2018-01-04 07:00:00,152.303,152.307,152.236,152.266,2930.0,20,0.0
2018-01-04 08:00:00,152.264,152.276,152.165,152.169,4374.0,20,0.0
2018-01-04 09:00:00,152.166,152.237,152.144,152.186,4422.0,20,0.0
2018-01-04 10:00:00,152.182,152.499,152.172,152.492,5460.0,20,0.0
2018-01-04 11:00:00,152.481,152.556,152.401,152.434,5521.0,20,0.0
2018-01-04 12:00:00,152.435,152.575,152.371,152.497,5193.0,20,0.0
2018-01-04 13:00:00,152.499,152.637,152.472,152.633,5175.0,20,0.0
2018-01-04 14:00:00,152.634,152.71,152.558,152.567,4733.0,20,0.0
2018-01-04 15:00:00,152.566,152.824,152.465,152.7,8286.0,20,0.0
2018-01-04 16:00:00,152.707,152.832,152.629,152.827,6716.0,20,0.0
2018-01-04 17:00:00,152.831,152.972,152.748,152.829,7062.0,20,0.0
2018-01-04 18:00:00,152.828,152.946,152.668,152.684,6898.0,20,0.0
2018-01-04 19:00:00,152.689,152.854,152.682,152.753,4331.0,20,0.0
2018-01-04 20:00:00,152.755,152.812,152.688,152.783,3562.0,20,0.0
2018-01-04 21:00:00,152.785,152.852,152.76,152.827,3580.0,20,0.0
2018-01-04 22:00:00,152.828,152.842,152.754,152.772,3567.0,20,0.0
2018-01-04 23:00:00,152.77,152.788,152.714,152.716,2946.0,23,0.0
2018-01-05 00:00:00,152.713,152.8,152.65,152.782,5224.0,30,0.0
2018-01-05 01:00:00,152.804,152.872,152.75,152.86,2954.0,20,0.0
2018-01-05 02:00:00,152.861,153.003,152.811,152.957,4501.0,20,0.0
2018-01-05 03:00:00,152.956,152.969,152.841,152.871,2789.0,20,0.0
2018-01-05 04:00:00,152.869,153.02,152.815,153.017,3753.0,20,0.0
2018-01-05 05:00:00,153.016,153.099,152.989,153.062,3443.0,20,0.0
2018-01-05 06:00:00,153.064,153.132,153.03,153.125,3243.0,20,0.0
2018-01-05 07:00:00,153.124,153.341,153.121,153.335,3378.0,20,0.0
2018-01-05 08:00:00,153.336,153.512,153.301,153.308,5188.0,20,0.0
2018-01-05 09:00:00,153.309,153.361,153.217,153.293,4944.0,17,0.0
2018-01-05 10:00:00,153.296,153.393,153.263,153.302,6618.0,6,0.0
2018-01-05 11:00:00,153.301,153.309,153.106,153.189,5497.0,14,0.0
2018-01-05 12:00:00,153.173,153.32,153.137,153.303,5206.0,12,0.0
2018-01-05 13:00:00,153.305,153.459,153.292,153.399,3598.0,17,0.0
2018-01-05 14:00:00,153.4,153.518,153.364,153.488,4468.0,16,0.0
2018-01-05 15:00:00,153.486,153.635,153.309,153.576,10261.0,2,0.0
2018-01-05 16:00:00,153.569,153.576,153.358,153.398,8944.0,19,0.0
2018-01-05 17:00:00,153.394,153.577,153.263,153.564,7925.0,15,0.0
2018-01-05 18:00:00,153.562,153.586,153.451,153.49,5765.0,17,0.0
2018-01-05 19:00:00,153.491,153.572,153.478,153.483,3969.0,14,0.0
2018-01-05 20:00:00,153.484,153.567,153.445,153.547,2404.0,16,0.0
2018-01-05 21:00:00,153.552,153.56,153.465,153.48,2961.0,15,0.0
2018-01-05 22:00:00,153.481,153.514,153.444,153.455,2709.0,11,0.0
2018-01-05 23:00:00,153.454,153.478,153.353,153.353,5121.0,18,0.0
2018-01-08 00:00:00,153.405,153.479,153.22,153.439,3611.0,18,0.0
2018-01-08 01:00:00,153.468,153.651,153.409,153.618,3579.0,15,0.0
2018-01-08 02:00:00,153.616,153.616,153.487,153.487,4501.0,18,0.0
2018-01-08 03:00:00,153.488,153.666,153.473,153.613,5140.0,18,0.0
2018-01-08 04:00:00,153.614,153.658,153.56,153.599,3854.0,19,0.0
2018-01-08 05:00:00,153.597,153.598,153.501,153.557,2467.0,18,0.0
2018-01-08 06:00:00,153.556,153.568,153.44,153.478,3767.0,17,0.0
2018-01-08 07:00:00,153.479,153.561,153.456,153.488,4528.0,20,0.0
2018-01-08 08:00:00,153.489,153.515,153.349,153.359,4786.0,20,0.0
2018-01-08 09:00:00,153.36,153.521,153.353,153.487,7208.0,16,0.0
2018-01-08 10:00:00,153.49,153.52,153.319,153.334,7600.0,15,0.0
2018-01-08 11:00:00,153.336,153.34,153.036,153.072,5626.0,15,0.0
2018-01-08 12:00:00,153.073,153.254,153.003,153.23,7544.0,17,0.0
2018-01-08 13:00:00,153.228,153.32,153.125,153.139,6102.0,17,0.0
2018-01-08 14:00:00,153.14,153.196,153.045,153.155,7884.0,16,0.0
2018-01-08 15:00:00,153.154,153.18,152.865,152.928,7853.0,12,0.0
2018-01-08 16:00:00,152.942,153.156,152.921,153.11,7668.0,15,0.0
2018-01-08 17:00:00,153.113,153.455,153.098,153.424,8555.0,11,0.0
2018-01-08 18:00:00,153.423,153.526,153.358,153.385,8133.0,12,0.0
2018-01-08 19:00:00,153.389,153.45,153.285,153.319,5641.0,14,0.0
2018-01-08 20:00:00,153.323,153.387,153.293,153.348,4982.0,18,0.0
2018-01-08 21:00:00,153.347,153.389,153.302,153.366,4817.0,20,0.0
2018-01-08 22:00:00,153.365,153.428,153.334,153.36,4500.0,10,0.0
2018-01-08 23:00:00,153.361,153.423,153.348,153.387,3632.0,17,0.0
2018-01-09 00:00:00,153.387,153.546,153.315,153.538,5923.0,21,0.0
2018-01-09 01:00:00,153.533,153.564,153.459,153.533,3870.0,18,0.0
2018-01-09 02:00:00,153.532,153.569,153.453,153.462,5038.0,18,0.0
2018-01-09 03:00:00,153.464,153.495,152.782,152.877,7405.0,17,0.0
2018-01-09 04:00:00,152.878,152.913,152.719,152.862,5810.0,16,0.0
2018-01-09 05:00:00,152.863,152.98,152.847,152.921,5348.0,17,0.0
2018-01-09 06:00:00,152.92,152.93,152.776,152.829,6299.0,14,0.0
2018-01-09 07:00:00,152.827,152.979,152.794,152.974,5326.0,16,0.0
2018-01-09 08:00:00,152.972,152.978,152.802,152.894,6722.0,18,0.0
2018-01-09 09:00:00,152.895,152.965,152.656,152.716,8831.0,11,0.0
2018-01-09 10:00:00,152.71,152.847,152.613,152.656,9836.0,17,0.0
