time,open,high,low,close,tick_volume,spread,real_volume
2023-08-22 12:00:00,1899.96,1904.49,1896.28,1897.42,24909,15,0
2023-08-22 16:00:00,1897.44,1899.15,1889.1,1897.34,38916,15,0
2023-08-22 20:00:00,1897.35,1898.4,1896.38,1897.26,10160,15,0
2023-08-23 00:00:00,1897.29,1900.3,1897.01,1898.97,2889,19,0
2023-08-23 04:00:00,1898.99,1903.36,1898.77,1903.27,12235,15,0
2023-08-23 08:00:00,1903.31,1905.54,1901.71,1903.78,25128,15,0
2023-08-23 12:00:00,1903.78,1908.64,1901.25,1903.7,22429,15,0
2023-08-23 16:00:00,1903.72,1920.36,1903.0,1919.77,46654,15,0
2023-08-23 20:00:00,1919.76,1919.86,1914.44,1915.36,13464,15,0
2023-08-24 00:00:00,1914.97,1919.28,1914.9,1918.57,4569,15,0
2023-08-24 04:00:00,1918.57,1922.37,1917.5,1921.03,13511,15,0
2023-08-24 08:00:00,1921.07,1922.95,1919.5,1920.34,22289,15,0
2023-08-24 12:00:00,1920.33,1921.0,1911.76,1915.16,24379,15,0
2023-08-24 16:00:00,1915.15,1923.38,1911.93,1918.34,41016,15,0
2023-08-24 20:00:00,1918.32,1919.64,1916.25,1916.88,12822,15,0
2023-08-25 00:00:00,1916.56,1917.23,1915.16,1915.46,3527,15,0
2023-08-25 04:00:00,1915.44,1917.54,1913.13,1913.72,11523,15,0
2023-08-25 08:00:00,1913.73,1916.14,1912.8,1915.37,14786,15,0
2023-08-25 12:00:00,1915.36,1920.3,1915.17,1917.26,17586,15,0
2023-08-25 16:00:00,1917.26,1922.39,1903.74,1910.05,58529,15,0
2023-08-25 20:00:00,1910.05,1914.91,1909.91,1913.79,15928,15,0
2023-08-28 00:00:00,1915.63,1916.6,1914.29,1915.72,4464,15,0
2023-08-28 04:00:00,1915.66,1917.37,1914.73,1915.6,12021,15,0
2023-08-28 08:00:00,1915.57,1917.78,1913.5,1914.72,12836,15,0
2023-08-28 12:00:00,1914.71,1917.34,1913.39,1917.08,15800,15,0
2023-08-28 16:00:00,1917.1,1926.08,1912.76,1920.71,32023,15,0
2023-08-28 20:00:00,1920.71,1920.88,1916.89,1920.02,10962,15,0
2023-08-29 00:00:00,1919.63,1922.03,1919.63,1921.62,2739,15,0
2023-08-29 04:00:00,1921.62,1925.8,1921.3,1923.87,10954,15,0
2023-08-29 08:00:00,1923.87,1925.6,1921.6,1922.85,15051,15,0
2023-08-29 12:00:00,1922.84,1924.47,1914.41,1917.03,22162,15,0
2023-08-29 16:00:00,1917.03,1937.72,1916.76,1936.26,49318,15,0
2023-08-29 20:00:00,1936.25,1938.14,1935.14,1937.51,13124,15,0
2023-08-30 00:00:00,1937.08,1937.74,1935.92,1936.75,4054,15,0
2023-08-30 04:00:00,1936.76,1937.49,1935.37,1936.12,11437,15,0
2023-08-30 08:00:00,1936.14,1936.94,1934.95,1936.6,17273,15,0
2023-08-30 12:00:00,1936.6,1945.79,1935.96,1945.18,27022,15,0
2023-08-30 16:00:00,1945.09,1949.18,1942.84,1944.91,43639,15,0
2023-08-30 20:00:00,1944.93,1945.66,1942.06,1942.38,10513,15,0
2023-08-31 00:00:00,1942.45,1945.5,1941.62,1945.38,4608,15,0
2023-08-31 04:00:00,1945.36,1947.75,1944.71,1945.74,10237,15,0
2023-08-31 08:00:00,1945.76,1946.32,1943.23,1944.37,15165,15,0
2023-08-31 12:00:00,1944.4,1947.89,1943.05,1945.86,23019,15,0
2023-08-31 16:00:00,1945.83,1946.43,1939.06,1941.71,39922,15,0
2023-08-31 20:00:00,1941.72,1942.14,1939.09,1939.93,10677,15,0
2023-09-01 00:00:00,1939.46,1940.34,1938.63,1939.3,3404,15,0
2023-09-01 04:00:00,1939.28,1944.03,1938.19,1939.97,12278,15,0
2023-09-01 08:00:00,1939.96,1943.78,1938.42,1942.95,14608,15,0
2023-09-01 12:00:00,1942.96,1952.87,1942.34,1949.97,25910,15,0
2023-09-01 16:00:00,1950.02,1951.58,1934.38,1938.14,57587,15,0
2023-09-01 20:00:00,1938.14,1941.59,1937.33,1939.86,9551,15,0
2023-09-04 00:00:00,1939.53,1941.71,1939.36,1940.91,3571,15,0
2023-09-04 04:00:00,1940.83,1946.08,1940.44,1945.07,11958,15,0
2023-09-04 08:00:00,1945.07,1946.27,1942.65,1943.87,13279,15,0
2023-09-04 12:00:00,1943.91,1944.25,1939.85,1939.95,12070,15,0
2023-09-04 16:00:00,1939.95,1940.26,1936.8,1938.36,14499,15,0
2023-09-04 20:00:00,1938.36,1938.5,1937.98,1938.07,136,15,0
2023-09-05 00:00:00,1937.78,1938.75,1936.94,1937.79,2818,15,0
2023-09-05 04:00:00,1937.79,1938.9,1934.91,1938.55,9850,15,0
2023-09-05 08:00:00,1938.55,1938.98,1932.25,1933.51,18051,15,0
2023-09-05 12:00:00,1933.48,1934.78,1927.94,1933.78,24421,15,0
2023-09-05 16:00:00,1933.77,1934.25,1925.35,1927.27,41885,15,0
2023-09-05 20:00:00,1927.31,1927.51,1925.41,1925.92,9425,15,0
2023-09-06 00:00:00,1925.42,1926.94,1924.52,1924.75,3194,15,0
2023-09-06 04:00:00,1924.78,1927.37,1924.22,1927.22,10021,15,0
2023-09-06 08:00:00,1927.22,1928.48,1922.57,1924.71,17492,15,0
