time,open,high,low,close,tick_volume,spread,real_volume
2022-01-03 00:00:00,0.9104,0.91113,0.91002,0.91002,120,190,0
2022-01-03 01:00:00,0.91034,0.91246,0.91034,0.91205,625,20,0
2022-01-03 02:00:00,0.91205,0.91313,0.91181,0.91298,561,20,0
2022-01-03 03:00:00,0.91297,0.9137,0.9127,0.91299,757,20,0
2022-01-03 04:00:00,0.91299,0.91433,0.91299,0.91431,429,21,0
2022-01-03 05:00:00,0.91423,0.91489,0.91401,0.91416,316,21,0
2022-01-03 06:00:00,0.91416,0.91479,0.91411,0.91462,290,20,0
2022-01-03 07:00:00,0.91463,0.9148,0.91448,0.91471,257,21,0
2022-01-03 08:00:00,0.9147,0.91472,0.91395,0.91411,429,20,0
2022-01-03 09:00:00,0.91414,0.91457,0.91345,0.9138,903,20,0
2022-01-03 10:00:00,0.91386,0.91451,0.9127,0.91272,1474,20,0
2022-01-03 11:00:00,0.91272,0.91328,0.9117,0.91189,1258,20,0
2022-01-03 12:00:00,0.91189,0.91333,0.91161,0.91262,1024,20,0
2022-01-03 13:00:00,0.91261,0.91302,0.91158,0.91207,1334,21,0
2022-01-03 14:00:00,0.91207,0.91351,0.91201,0.9132,1727,20,0
2022-01-03 15:00:00,0.9132,0.91515,0.91317,0.91477,2355,20,0
2022-01-03 16:00:00,0.91477,0.91869,0.91462,0.91829,3225,20,0
2022-01-03 17:00:00,0.91828,0.91997,0.918,0.91878,3488,20,0
2022-01-03 18:00:00,0.91875,0.9191,0.91785,0.91884,2034,20,0
2022-01-03 19:00:00,0.91884,0.9196,0.91874,0.9192,942,20,0
2022-01-03 20:00:00,0.9192,0.91924,0.91833,0.91852,928,20,0
2022-01-03 21:00:00,0.91851,0.91861,0.91809,0.91838,826,21,0
2022-01-03 22:00:00,0.91842,0.91878,0.91803,0.91875,811,20,0
2022-01-03 23:00:00,0.91872,0.91889,0.91851,0.91882,396,20,0
2022-01-04 00:00:00,0.91878,0.91878,0.91768,0.91848,67,151,0
2022-01-04 01:00:00,0.91848,0.91894,0.91828,0.91837,360,20,0
